EGAN00001044421	Afro-Asiatic_Semitic	0.024245	0.407470	0.040409	0.527866	0.000010
EGAN00001044423	Afro-Asiatic_Semitic	0.020469	0.435017	0.039879	0.504625	0.000010
EGAN00001044424	Afro-Asiatic_Semitic	0.013510	0.430400	0.041384	0.514696	0.000010
EGAN00001044425	Afro-Asiatic_Semitic	0.023370	0.411003	0.048956	0.516662	0.000010
EGAN00001044426	Afro-Asiatic_Semitic	0.020803	0.413263	0.031787	0.534137	0.000010
EGAN00001044427	Afro-Asiatic_Semitic	0.022297	0.422020	0.047514	0.508160	0.000010
EGAN00001044428	Afro-Asiatic_Semitic	0.017885	0.443310	0.041133	0.497662	0.000010
EGAN00001044429	Afro-Asiatic_Semitic	0.023048	0.418182	0.037976	0.520784	0.000010
EGAN00001044430	Afro-Asiatic_Semitic	0.018144	0.417367	0.038814	0.525666	0.000010
EGAN00001044431	Afro-Asiatic_Semitic	0.015556	0.406986	0.040915	0.536533	0.000010
EGAN00001044432	Afro-Asiatic_Semitic	0.014923	0.432674	0.035935	0.516457	0.000010
EGAN00001044433	Afro-Asiatic_Semitic	0.015774	0.431421	0.040310	0.512486	0.000010
EGAN00001044434	Afro-Asiatic_Semitic	0.019345	0.417634	0.036281	0.526730	0.000010
EGAN00001044435	Afro-Asiatic_Semitic	0.018667	0.409119	0.035136	0.537067	0.000010
EGAN00001044436	Afro-Asiatic_Semitic	0.012497	0.413471	0.033372	0.540650	0.000010
EGAN00001044437	Afro-Asiatic_Semitic	0.020714	0.404229	0.039467	0.535580	0.000010
EGAN00001044438	Afro-Asiatic_Semitic	0.025815	0.435167	0.051159	0.487849	0.000010
EGAN00001044439	Afro-Asiatic_Semitic	0.023655	0.416697	0.039078	0.520559	0.000010
EGAN00001044440	Afro-Asiatic_Semitic	0.017632	0.411972	0.039540	0.530847	0.000010
EGAN00001044441	Afro-Asiatic_Semitic	0.012603	0.401578	0.038751	0.547058	0.000010
EGAN00001044442	Afro-Asiatic_Semitic	0.011770	0.401992	0.037024	0.549204	0.000010
EGAN00001044443	Afro-Asiatic_Semitic	0.022800	0.436367	0.045135	0.495687	0.000010
EGAN00001068937	Niger-Congo_Bantu_South	0.000010	0.187690	0.233281	0.000010	0.579008
EGAN00001068938	Niger-Congo_Bantu_South	0.000010	0.211534	0.235632	0.000353	0.552470
EGAN00001068943	Niger-Congo_Bantu_South	0.000010	0.223679	0.206785	0.000969	0.568556
EGAN00001068947	Niger-Congo_Bantu_South	0.000143	0.196444	0.229916	0.000010	0.573487
EGAN00001068950	Niger-Congo_Bantu_South	0.000010	0.188444	0.224708	0.000010	0.586828
EGAN00001068954	Niger-Congo_Bantu_South	0.000010	0.216752	0.222121	0.000010	0.561108
EGAN00001068957	Niger-Congo_Bantu_South	0.001663	0.196507	0.229156	0.000968	0.571706
EGAN00001068959	Niger-Congo_Bantu_South	0.000010	0.187438	0.227481	0.002299	0.582772
EGAN00001068962	Niger-Congo_Bantu_South	0.001844	0.222587	0.216740	0.000010	0.558819
EGAN00001068963	Niger-Congo_Bantu_South	0.000010	0.222836	0.225530	0.000696	0.550929
EGAN00001068964	Niger-Congo_Bantu_South	0.000618	0.226875	0.210176	0.000010	0.562321
EGAN00001068965	Niger-Congo_Bantu_South	0.000010	0.223241	0.202504	0.000010	0.574236
EGAN00001068966	Niger-Congo_Bantu_South	0.000010	0.212545	0.224474	0.000010	0.562961
EGAN00001068967	Niger-Congo_Bantu_South	0.002126	0.233218	0.203347	0.000010	0.561299
EGAN00001068968	Niger-Congo_Bantu_South	0.000010	0.202645	0.229165	0.000010	0.568170
EGAN00001068969	Niger-Congo_Bantu_South	0.000011	0.201131	0.225841	0.000010	0.573007
EGAN00001068970	Niger-Congo_Bantu_South	0.000010	0.216421	0.218144	0.000010	0.565414
EGAN00001068971	Niger-Congo_Bantu_South	0.000010	0.176522	0.235072	0.000010	0.588386
EGAN00001068972	Niger-Congo_Bantu_South	0.000012	0.191161	0.219625	0.000010	0.589192
EGAN00001068973	Niger-Congo_Bantu_South	0.003744	0.212639	0.206670	0.000010	0.576936
EGAN00001068974	Niger-Congo_Bantu_South	0.000010	0.206180	0.223213	0.000010	0.570587
EGAN00001068975	Niger-Congo_Bantu_South	0.000010	0.215950	0.172907	0.000010	0.611122
EGAN00001069124	Niger-Congo_Bantu_South	0.000012	0.236333	0.205054	0.000010	0.558590
EGAN00001069125	Niger-Congo_Bantu_South	0.000010	0.220378	0.228709	0.000010	0.550892
EGAN00001069126	Niger-Congo_Bantu_South	0.000010	0.218397	0.214382	0.002128	0.565083
EGAN00001069127	Niger-Congo_Bantu_South	0.003984	0.218454	0.219765	0.000587	0.557210
EGAN00001069128	Niger-Congo_Bantu_South	0.000010	0.199359	0.224669	0.001355	0.574607
EGAN00001069129	Niger-Congo_Bantu_South	0.000010	0.214130	0.218917	0.002349	0.564593
EGAN00001069130	Niger-Congo_Bantu_South	0.002697	0.216271	0.213157	0.000010	0.567865
EGAN00001069131	Niger-Congo_Bantu_South	0.000010	0.206992	0.233278	0.000010	0.559710
EGAN00001069132	Niger-Congo_Bantu_South	0.000010	0.217270	0.232821	0.000010	0.549889
EGAN00001069133	Niger-Congo_Bantu_South	0.000010	0.198524	0.239321	0.000010	0.562135
EGAN00001069134	Niger-Congo_Bantu_South	0.000747	0.209327	0.218938	0.000010	0.570978
EGAN00001069135	Niger-Congo_Bantu_South	0.003854	0.220140	0.203333	0.000010	0.572663
EGAN00001069136	Niger-Congo_Bantu_South	0.002037	0.207678	0.222963	0.006347	0.560975
EGAN00001069137	Niger-Congo_Bantu_South	0.000010	0.197935	0.241032	0.004750	0.556273
EGAN00001069138	Niger-Congo_Bantu_South	0.000010	0.219053	0.223501	0.000010	0.557426
EGAN00001069139	Niger-Congo_Bantu_South	0.000010	0.244587	0.206514	0.000010	0.548878
EGAN00001069140	Niger-Congo_Bantu_South	0.000010	0.222384	0.211207	0.000010	0.566389
EGAN00001069141	Niger-Congo_Bantu_South	0.000010	0.191608	0.198369	0.166181	0.443832
EGAN00001069142	Niger-Congo_Bantu_South	0.000012	0.203271	0.243531	0.000010	0.553176
EGAN00001069143	Niger-Congo_Bantu_South	0.000012	0.210136	0.216356	0.000010	0.573485
EGAN00001069144	Niger-Congo_Bantu_South	0.000010	0.217238	0.211299	0.000010	0.571444
EGAN00001069145	Niger-Congo_Bantu_South	0.000768	0.219061	0.191991	0.000010	0.588170
EGAN00001069146	Niger-Congo_Bantu_South	0.001682	0.220125	0.216443	0.000410	0.561341
EGAN00001069147	Niger-Congo_Bantu_South	0.000012	0.210736	0.230596	0.000010	0.558646
EGAN00001069148	Niger-Congo_Bantu_South	0.001657	0.221920	0.216651	0.000010	0.559762
EGAN00001069149	Niger-Congo_Bantu_South	0.001515	0.219643	0.215353	0.001095	0.562395
EGAN00001069150	Niger-Congo_Bantu_South	0.000905	0.217378	0.220174	0.000010	0.561534
EGAN00001069151	Niger-Congo_Bantu_South	0.004262	0.212207	0.224989	0.000127	0.558414
EGAN00001069152	Niger-Congo_Bantu_South	0.000010	0.195238	0.247270	0.014404	0.543078
EGAN00001069153	Niger-Congo_Bantu_South	0.000010	0.190919	0.235129	0.000010	0.573932
EGAN00001069154	Niger-Congo_Bantu_South	0.000010	0.210046	0.232336	0.000765	0.556843
EGAN00001069155	Niger-Congo_Bantu_South	0.000010	0.219808	0.222569	0.000010	0.557603
EGAN00001069156	Niger-Congo_Bantu_South	0.000010	0.209973	0.220898	0.004525	0.564594
EGAN00001069157	Niger-Congo_Bantu_South	0.000010	0.227082	0.242091	0.000010	0.530807
EGAN00001069158	Niger-Congo_Bantu_South	0.000010	0.199799	0.236531	0.000010	0.563650
EGAN00001069159	Niger-Congo_Bantu_South	0.000013	0.226857	0.229707	0.000010	0.543413
EGAN00001069160	Niger-Congo_Bantu_South	0.000010	0.224220	0.207088	0.000010	0.568671
EGAN00001069161	Niger-Congo_Bantu_South	0.004085	0.227305	0.214343	0.005895	0.548371
EGAN00001069162	Niger-Congo_Bantu_South	0.001768	0.223175	0.194661	0.000485	0.579910
EGAN00001069163	Niger-Congo_Bantu_South	0.000323	0.227487	0.199455	0.000010	0.572725
EGAN00001069164	Niger-Congo_Bantu_South	0.002110	0.212545	0.211434	0.007681	0.566230
EGAN00001069165	Niger-Congo_Bantu_South	0.000010	0.210602	0.214050	0.000010	0.575328
EGAN00001069166	Niger-Congo_Bantu_South	0.000010	0.210859	0.224226	0.000010	0.564895
EGAN00001069168	Niger-Congo_Bantu_South	0.000011	0.195420	0.239852	0.000010	0.564707
EGAN00001069169	Niger-Congo_Bantu_South	0.000011	0.195236	0.220697	0.000010	0.584046
EGAN00001069170	Niger-Congo_Bantu_South	0.000012	0.211710	0.229211	0.000010	0.559057
EGAN00001069171	Niger-Congo_Bantu_South	0.000233	0.229535	0.216913	0.000010	0.553310
EGAN00001069172	Niger-Congo_Bantu_South	0.000010	0.213506	0.224596	0.005982	0.555906
EGAN00001069173	Niger-Congo_Bantu_South	0.000941	0.200798	0.203474	0.001252	0.593535
EGAN00001069174	Niger-Congo_Bantu_South	0.000010	0.213138	0.244687	0.003190	0.538975
EGAN00001069175	Niger-Congo_Bantu_South	0.001024	0.226531	0.229592	0.000010	0.542842
EGAN00001069176	Niger-Congo_Bantu_South	0.001341	0.215295	0.226922	0.004972	0.551469
EGAN00001069177	Niger-Congo_Bantu_South	0.001153	0.223845	0.223583	0.004590	0.546829
EGAN00001069178	Niger-Congo_Bantu_South	0.000469	0.236891	0.201889	0.000010	0.560741
EGAN00001069179	Niger-Congo_Bantu_South	0.000010	0.206136	0.234819	0.009541	0.549494
EGAN00001069180	Niger-Congo_Bantu_South	0.000010	0.221550	0.214426	0.000010	0.564004
EGAN00001069181	Niger-Congo_Bantu_South	0.000010	0.224080	0.202723	0.000010	0.573177
EGAN00001069182	Niger-Congo_Bantu_South	0.000012	0.229290	0.206540	0.000010	0.564149
