CG93684	BW_CONTROLS	0.004508	0.000010	0.000010	0.070036	0.855313	0.063277	0.006846
CG95432	BW_CONTROLS	0.009324	0.000010	0.002075	0.048100	0.905219	0.021693	0.013578
CG95448	BW_CONTROLS	0.003970	0.000010	0.000010	0.057389	0.879216	0.059395	0.000010
CG96781	BW_CONTROLS	0.006104	0.000010	0.000234	0.057399	0.884007	0.043719	0.008527
CG97935	BW_CONTROLS	0.000010	0.000010	0.001827	0.049557	0.915527	0.025779	0.007289
CG97941	BW_CONTROLS	0.000010	0.003721	0.001240	0.064959	0.876774	0.053286	0.000010
CG97957	BW_CONTROLS	0.000010	0.003810	0.000010	0.049832	0.896199	0.015177	0.034962
CG97979	BW_CONTROLS	0.000671	0.000010	0.007762	0.115992	0.772841	0.102714	0.000010
CH01336	BW_CONTROLS	0.004260	0.000029	0.000010	0.063220	0.873299	0.059172	0.000010
CH01564	BW_CONTROLS	0.005313	0.000010	0.003472	0.126613	0.853643	0.010939	0.000010
CH01570	BW_CONTROLS	0.000010	0.001054	0.001062	0.067586	0.881311	0.020583	0.028394
CH02885	BW_CONTROLS	0.000010	0.008529	0.000894	0.133752	0.772725	0.084080	0.000010
CU58113	BW_CONTROLS	0.004545	0.000010	0.000010	0.301043	0.501668	0.192714	0.000010
EGAN00001044421	Afro-Asiatic_Semitic	0.476349	0.065338	0.008775	0.000010	0.000010	0.347687	0.101831
EGAN00001044423	Afro-Asiatic_Semitic	0.458140	0.058357	0.006883	0.000010	0.000010	0.372669	0.103932
EGAN00001044424	Afro-Asiatic_Semitic	0.476012	0.046075	0.004476	0.000010	0.000010	0.368621	0.104797
EGAN00001044425	Afro-Asiatic_Semitic	0.458130	0.074548	0.004951	0.000010	0.000010	0.353708	0.108643
EGAN00001044426	Afro-Asiatic_Semitic	0.488298	0.057139	0.007615	0.000010	0.000010	0.355094	0.091835
EGAN00001044427	Afro-Asiatic_Semitic	0.469907	0.043710	0.014224	0.000010	0.000010	0.359397	0.112742
EGAN00001044428	Afro-Asiatic_Semitic	0.446515	0.065108	0.002073	0.000010	0.000010	0.380975	0.105309
EGAN00001044429	Afro-Asiatic_Semitic	0.475560	0.055922	0.010651	0.000010	0.000010	0.359668	0.098179
EGAN00001044430	Afro-Asiatic_Semitic	0.478518	0.058896	0.004608	0.000010	0.000010	0.355757	0.102201
EGAN00001044431	Afro-Asiatic_Semitic	0.497438	0.047913	0.005975	0.000010	0.000010	0.344924	0.103730
EGAN00001044432	Afro-Asiatic_Semitic	0.464497	0.065745	0.000010	0.000010	0.000010	0.367464	0.102264
EGAN00001044433	Afro-Asiatic_Semitic	0.470440	0.050959	0.005027	0.000010	0.000010	0.365112	0.108443
EGAN00001044434	Afro-Asiatic_Semitic	0.481075	0.057457	0.007025	0.000010	0.000010	0.355145	0.099278
EGAN00001044435	Afro-Asiatic_Semitic	0.497769	0.046341	0.010443	0.000010	0.000010	0.347575	0.097850
EGAN00001044436	Afro-Asiatic_Semitic	0.497593	0.054309	0.000723	0.000010	0.000010	0.350552	0.096802
EGAN00001044437	Afro-Asiatic_Semitic	0.490733	0.055276	0.008758	0.000010	0.000010	0.345804	0.099409
EGAN00001044438	Afro-Asiatic_Semitic	0.437602	0.061767	0.011047	0.000010	0.000010	0.373269	0.116295
