EGAN00001069134	Niger-Congo_Bantu_South	0.567205	0.000010	0.001324	0.000010	0.211455	0.219996
EGAN00001069135	Niger-Congo_Bantu_South	0.568418	0.000010	0.004446	0.000010	0.222638	0.204478
EGAN00001069136	Niger-Congo_Bantu_South	0.556904	0.000010	0.002723	0.007225	0.209286	0.223853
EGAN00001069137	Niger-Congo_Bantu_South	0.552688	0.000010	0.000010	0.005735	0.199613	0.241944
EGAN00001069138	Niger-Congo_Bantu_South	0.553552	0.000010	0.000010	0.000832	0.221190	0.224407
EGAN00001069139	Niger-Congo_Bantu_South	0.544564	0.000010	0.000010	0.000010	0.247875	0.207531
EGAN00001069140	Niger-Congo_Bantu_South	0.562300	0.000010	0.000016	0.000010	0.225400	0.212264
EGAN00001069141	Niger-Congo_Bantu_South	0.442006	0.000010	0.000010	0.165284	0.193494	0.199196
EGAN00001069142	Niger-Congo_Bantu_South	0.549082	0.000010	0.000010	0.000010	0.206177	0.244711
EGAN00001069143	Niger-Congo_Bantu_South	0.569650	0.000010	0.000010	0.000010	0.212943	0.217377
EGAN00001069144	Niger-Congo_Bantu_South	0.567195	0.000010	0.000010	0.000010	0.220353	0.212423
EGAN00001069145	Niger-Congo_Bantu_South	0.584302	0.000010	0.001506	0.000010	0.221258	0.192914
EGAN00001069146	Niger-Congo_Bantu_South	0.557119	0.000010	0.002062	0.001466	0.222048	0.217295
EGAN00001069147	Niger-Congo_Bantu_South	0.554601	0.000010	0.000011	0.000010	0.213796	0.231573
EGAN00001069148	Niger-Congo_Bantu_South	0.555600	0.000010	0.002896	0.000010	0.224023	0.217462
EGAN00001069149	Niger-Congo_Bantu_South	0.558398	0.000010	0.001438	0.002729	0.221295	0.216130
EGAN00001069150	Niger-Congo_Bantu_South	0.557163	0.000010	0.001113	0.001470	0.219246	0.220998
EGAN00001069151	Niger-Congo_Bantu_South	0.554472	0.000010	0.004176	0.002162	0.213463	0.225718
EGAN00001069152	Niger-Congo_Bantu_South	0.539260	0.000010	0.000010	0.015643	0.196881	0.248196
EGAN00001069153	Niger-Congo_Bantu_South	0.570529	0.000010	0.000014	0.000010	0.193236	0.236201
EGAN00001069154	Niger-Congo_Bantu_South	0.552290	0.000016	0.000010	0.001496	0.212701	0.233486
EGAN00001069155	Niger-Congo_Bantu_South	0.553613	0.000010	0.000010	0.000010	0.222797	0.223559
EGAN00001069156	Niger-Congo_Bantu_South	0.560376	0.000010	0.000010	0.005317	0.212365	0.221922
EGAN00001069157	Niger-Congo_Bantu_South	0.526696	0.000010	0.000010	0.000010	0.230251	0.243023
EGAN00001069158	Niger-Congo_Bantu_South	0.559659	0.000010	0.000010	0.000010	0.202702	0.237609
EGAN00001069159	Niger-Congo_Bantu_South	0.539372	0.000010	0.000010	0.000010	0.229936	0.230662
EGAN00001069160	Niger-Congo_Bantu_South	0.564440	0.000010	0.000010	0.001211	0.226407	0.207922
EGAN00001069161	Niger-Congo_Bantu_South	0.544044	0.000010	0.004663	0.007325	0.228880	0.215077
EGAN00001069162	Niger-Congo_Bantu_South	0.575776	0.000010	0.002316	0.001080	0.225251	0.195566
EGAN00001069163	Niger-Congo_Bantu_South	0.568472	0.000010	0.001563	0.000170	0.229440	0.200345
EGAN00001069164	Niger-Congo_Bantu_South	0.562290	0.006931	0.000062	0.003684	0.214554	0.212479
EGAN00001069165	Niger-Congo_Bantu_South	0.570952	0.000532	0.000010	0.000010	0.213249	0.215248
EGAN00001069166	Niger-Congo_Bantu_South	0.561199	0.000010	0.000018	0.000010	0.213551	0.225212
EGAN00001069168	Niger-Congo_Bantu_South	0.560880	0.000010	0.000010	0.000010	0.198149	0.240942
EGAN00001069169	Niger-Congo_Bantu_South	0.580428	0.000010	0.000010	0.000010	0.197795	0.221747
EGAN00001069170	Niger-Congo_Bantu_South	0.554912	0.000010	0.000010	0.000010	0.214797	0.230261
EGAN00001069171	Niger-Congo_Bantu_South	0.548906	0.000010	0.001783	0.000010	0.231581	0.217709
EGAN00001069172	Niger-Congo_Bantu_South	0.551896	0.000010	0.000010	0.007183	0.215428	0.225472
EGAN00001069173	Niger-Congo_Bantu_South	0.589948	0.000010	0.001274	0.002296	0.202131	0.204341
EGAN00001069174	Niger-Congo_Bantu_South	0.534688	0.000010	0.000010	0.005032	0.214762	0.245498
EGAN00001069175	Niger-Congo_Bantu_South	0.538346	0.000010	0.002159	0.000010	0.228995	0.230480
EGAN00001069176	Niger-Congo_Bantu_South	0.547315	0.000010	0.001884	0.005920	0.217091	0.227781
EGAN00001069177	Niger-Congo_Bantu_South	0.542605	0.000010	0.001245	0.005547	0.226097	0.224497
EGAN00001069178	Niger-Congo_Bantu_South	0.556130	0.000010	0.001028	0.000010	0.239935	0.202887
EGAN00001069179	Niger-Congo_Bantu_South	0.545405	0.000010	0.000010	0.010838	0.207992	0.235746
EGAN00001069180	Niger-Congo_Bantu_South	0.560012	0.000010	0.000010	0.000722	0.223849	0.215398
EGAN00001069181	Niger-Congo_Bantu_South	0.569478	0.000010	0.000396	0.000010	0.226474	0.203632
